id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,activity,occupancy_%,how_far_km
34369458,Manhattan,East Harlem,40.79805,-73.93399000000001,Entire home/apt,379,4,5,2019-07-07,3.06,1,219,Active,40.0,10.153564814814816
34369607,Bronx,Hunts Point,40.81415,-73.88671,Private room,36,1,9,2019-06-21,4.09,2,97,Active,73.0,13.215667989417991
34369689,Queens,Bayside,40.7712,-73.78189,Private room,32,2,7,2019-05-07,5.68,2,302,Active,17.0,18.48565476190476
34370061,Manhattan,Theater District,40.75861,-73.98231,Private room,200,1,5,2019-06-06,2.42,7,51,Active,86.0,7.436878306878308
34370217,Manhattan,Harlem,40.80885,-73.95022,Private room,98,1,2,2019-05-06,0.94,2,1,Active,100.0,10.492645502645505
34370296,Staten Island,South Beach,40.59318,-74.08594000000001,Private room,99,1,2,2019-06-30,2.0,1,176,Active,52.0,19.250224867724864
34370336,Brooklyn,Bedford-Stuyvesant,40.68076,-73.95666999999999,Private room,65,3,1,2019-11-05,0.5,4,31,Active,92.0,10.055654761904762
34371018,Brooklyn,Bedford-Stuyvesant,40.6818,-73.91813,Entire home/apt,100,3,3,2019-01-06,1.73,2,120,Active,67.0,11.265
34371113,Manhattan,Financial District,40.70708,-74.00992,Entire home/apt,230,5,1,2019-05-24,0.65,1,43,Active,88.0,8.415582010582009
34371913,Brooklyn,Flatbush,40.65365,-73.95591999999999,Private room,75,1,3,2019-11-06,1.64,1,0,Active,100.0,12.150443121693122
34372376,Brooklyn,Williamsburg,40.70153,-73.94709,Private room,85,2,3,2019-06-16,1.53,1,83,Active,77.0,9.088842592592592
34372753,Manhattan,Midtown,40.761520000000004,-73.97176,Entire home/apt,449,5,2,2019-09-06,1.0,1,132,Active,64.0,7.517208994708994
34373538,Manhattan,Upper East Side,40.76956,-73.95631999999999,Entire home/apt,399,6,3,2019-06-25,2.5,1,93,Active,75.0,8.047665343915343
34373985,Manhattan,East Harlem,40.79072,-73.93972,Private room,85,3,4,2019-02-07,3.0,6,90,Active,75.0,9.536838624338623
34374201,Brooklyn,Bushwick,40.68291,-73.90756,Entire home/apt,100,3,4,2019-06-14,2.22,1,26,Active,93.0,11.674464285714285
34375381,Brooklyn,Sunset Park,40.6394,-74.01655,Entire home/apt,82,3,2,2019-09-06,1.11,1,0,Active,100.0,13.407440476190475
34378303,Manhattan,Harlem,40.81791,-73.94246,Private room,65,3,3,2019-02-07,1.8,1,56,Active,85.0,11.344014550264552
34378941,Manhattan,Kips Bay,40.741409999999995,-73.97684,Private room,100,28,1,2019-05-05,0.46,2,51,Active,86.0,7.248134920634921
34383329,Manhattan,Chelsea,40.73957,-74.00081999999999,Private room,85,2,4,2019-06-30,1.9,1,76,Active,79.0,7.5055687830687825
34384453,Manhattan,Hell's Kitchen,40.76059,-73.9965,Entire home/apt,290,3,4,2019-01-07,2.45,1,23,Active,94.0,7.80077380952381
34384580,Brooklyn,Bedford-Stuyvesant,40.68189,-73.93799,Entire home/apt,190,3,2,2019-01-07,1.43,1,0,Active,100.0,10.501031746031746
34384645,Manhattan,East Village,40.7307,-73.98299,Entire home/apt,120,365,4,2019-05-17,1.9,5,305,Active,16.0,7.3191005291005276
34384745,Manhattan,Upper East Side,40.761540000000004,-73.95796999999999,Entire home/apt,161,2,9,2019-06-28,4.15,1,317,Active,13.0,7.770595238095237
34386648,Manhattan,Washington Heights,40.84956,-73.93271,Entire home/apt,595,2,4,2019-01-06,2.35,5,39,Active,89.0,14.357407407407408
34387952,Manhattan,West Village,40.73916,-74.00511,Entire home/apt,250,2,1,2019-05-06,0.88,1,61,Active,83.0,7.6439484126984105
34387993,Manhattan,Upper East Side,40.76173,-73.96216,Entire home/apt,299,5,3,2019-06-26,1.91,1,119,Active,67.0,7.673035714285714
34388266,Brooklyn,Williamsburg,40.71926,-73.95485,Private room,69,3,1,2019-12-05,0.52,1,0,Active,100.0,8.128518518518517
34388788,Manhattan,Upper East Side,40.76193,-73.95895,Entire home/apt,199,5,9,2019-01-07,4.66,1,164,Active,55.0,7.754193121693122
34389381,Manhattan,Gramercy,40.73745,-73.98168000000001,Entire home/apt,399,5,6,2019-01-07,3.27,1,182,Active,50.0,7.242380952380952
34389680,Brooklyn,Bushwick,40.700559999999996,-73.9184,Private room,50,1,1,2019-05-05,0.45,5,328,Active,10.0,10.271825396825397
34389896,Brooklyn,Bedford-Stuyvesant,40.68079,-73.91893,Private room,48,1,14,2019-06-30,6.36,2,249,Active,32.0,11.291845238095238
34389997,Manhattan,Upper East Side,40.77146,-73.95482,Entire home/apt,365,6,2,2019-05-27,1.33,1,101,Active,72.0,8.156924603174604
34390308,Manhattan,Washington Heights,40.8509,-73.93345,Private room,75,1,9,2019-02-07,5.19,5,84,Active,77.0,14.47170634920635
34390645,Manhattan,Washington Heights,40.85115,-73.93223,Private room,150,1,4,2019-06-22,2.31,5,160,Active,56.0,14.51712962962963
34390686,Staten Island,Stapleton,40.63443,-74.07573000000001,Private room,50,1,10,2019-05-07,5.0,1,179,Active,51.0,15.549920634920635
34390910,Manhattan,Washington Heights,40.85078,-73.93195,Private room,150,1,7,2019-06-21,5.12,5,185,Active,49.0,14.487222222222224
34391029,Manhattan,Upper East Side,40.76256,-73.96389,Entire home/apt,250,6,7,2019-06-22,3.56,1,100,Active,73.0,7.659160052910054
34391036,Manhattan,Washington Heights,40.84942,-73.93223,Private room,150,1,9,2019-06-29,5.19,5,188,Active,48.0,14.352949735449734
34391530,Manhattan,Upper East Side,40.767109999999995,-73.95916,Private room,350,4,4,2019-06-15,2.67,1,143,Active,61.0,7.8950462962962975
34391964,Manhattan,Upper West Side,40.80249,-73.96588,Entire home/apt,335,5,5,2019-06-24,3.19,1,221,Active,39.0,9.883161375661377
34392044,Bronx,Hunts Point,40.81258,-73.88566,Private room,40,1,11,2019-06-20,5.08,2,121,Active,67.0,13.175363756613756
34392073,Manhattan,Midtown,40.75785,-73.96905,Entire home/apt,399,5,8,2019-01-07,3.81,1,145,Active,60.0,7.456798941798942
34392081,Brooklyn,Williamsburg,40.71863,-73.9498,Private room,100,1,28,2019-06-26,14.0,2,20,Active,95.0,8.308042328042328
34392407,Manhattan,Financial District,40.70581,-74.00784,Entire home/apt,320,2,7,2019-04-07,4.2,1,189,Active,48.0,8.420132275132277
34392437,Manhattan,Morningside Heights,40.80735,-73.95938000000001,Entire home/apt,150,2,4,2019-06-23,2.55,1,101,Active,72.0,10.283300264550263
34392767,Manhattan,Hell's Kitchen,40.76121,-73.99333,Entire home/apt,120,30,1,2019-11-06,1.0,20,340,Active,7.0,7.7330423280423295
34393554,Queens,Jackson Heights,40.752309999999994,-73.8756,Entire home/apt,69,2,3,2019-05-19,1.5,6,36,Active,90.0,11.709279100529098
34393812,Brooklyn,Prospect Heights,40.67436,-73.96704,Entire home/apt,250,4,6,2019-06-28,5.29,1,92,Active,75.0,10.334457671957672
34393891,Brooklyn,Bushwick,40.6961,-73.9307,Private room,64,3,1,2019-05-22,0.63,3,178,Active,51.0,9.951792328042329
34393999,Manhattan,Financial District,40.70532,-74.00681,Entire home/apt,340,2,1,2019-06-24,1.0,1,302,Active,17.0,8.419715608465607
34396019,Queens,Glendale,40.705020000000005,-73.89546999999999,Private room,49,1,1,2019-02-06,0.79,1,70,Active,81.0,11.254530423280423
34396219,Brooklyn,South Slope,40.66329,-73.98527,Entire home/apt,119,3,6,2019-06-27,4.86,1,45,Active,88.0,11.098650793650794
34396747,Staten Island,Oakwood,40.55908,-74.11992,Private room,65,1,1,2019-06-14,1.0,3,364,Active,0.0,23.51984126984127
34397198,Manhattan,Midtown,40.75845,-73.98026,Private room,325,1,6,2019-06-28,3.21,7,67,Active,82.0,7.416871693121692
34397351,Manhattan,Hell's Kitchen,40.7622,-73.99119,Entire home/apt,485,5,2,2019-12-06,1.46,1,240,Active,34.0,7.715582010582009
34397646,Brooklyn,Bedford-Stuyvesant,40.684259999999995,-73.91937,Entire home/apt,110,3,4,2019-07-07,4.0,1,252,Active,31.0,11.06705687830688
34397915,Manhattan,SoHo,40.72159,-74.00022,Private room,115,7,1,2019-02-07,1.0,3,59,Active,84.0,7.670257936507936
34398878,Brooklyn,Bedford-Stuyvesant,40.67918,-73.93727,Private room,55,2,7,2019-06-23,3.44,3,360,Active,1.0,10.700939153439153
34399142,Queens,Ridgewood,40.70576,-73.89808000000001,Entire home/apt,99,3,10,2019-02-07,5.26,1,152,Active,58.0,11.085694444444444
34399221,Manhattan,Harlem,40.80948,-73.95514,Entire home/apt,148,4,1,2019-08-07,1.0,1,8,Active,98.0,10.48434523809524
34399801,Manhattan,Washington Heights,40.84367,-73.93728,Entire home/apt,95,7,1,2019-05-31,0.77,1,25,Active,93.0,13.721633597883596
34399874,Manhattan,Chelsea,40.74566,-73.99579,Entire home/apt,300,3,6,2019-06-29,3.4,1,180,Active,51.0,7.419365079365077
34399984,Bronx,Belmont,40.85648,-73.88501,Private room,95,2,4,2019-01-07,2.35,1,325,Active,11.0,16.427671957671958
34400497,Queens,Springfield Gardens,40.66899,-73.76163000000001,Private room,70,4,3,2019-10-06,1.76,1,69,Active,81.0,21.366051587301584
34401135,Brooklyn,Bedford-Stuyvesant,40.68063,-73.91375,Private room,50,2,1,2019-05-05,0.45,10,361,Active,1.0,11.525092592592593
34401334,Brooklyn,Bedford-Stuyvesant,40.68022,-73.91423,Private room,40,2,4,2019-12-06,1.82,10,350,Active,4.0,11.52843253968254
34401906,Queens,Maspeth,40.72167,-73.90095,Entire home/apt,145,7,2,2019-05-29,1.22,3,38,Active,90.0,10.45334656084656
34402760,Manhattan,Upper East Side,40.76163,-73.96523,Entire home/apt,149,30,1,2019-05-28,0.71,1,0,Active,100.0,7.609246031746032
34403759,Brooklyn,Bedford-Stuyvesant,40.684470000000005,-73.9396,Private room,42,2,9,2019-01-07,4.91,3,64,Active,82.0,10.284629629629633
34404561,Manhattan,Midtown,40.75436,-73.97254000000001,Entire home/apt,89,3,1,2019-05-17,0.57,1,186,Active,49.0,7.349920634920635
34410542,Manhattan,Hell's Kitchen,40.7561,-73.99096999999999,Entire home/apt,300,3,12,2019-06-25,6.92,2,61,Active,83.0,7.509755291005291
34411020,Brooklyn,Bedford-Stuyvesant,40.6788,-73.92721999999999,Private room,43,1,4,2019-10-06,2.0,3,343,Active,6.0,11.083055555555555
34413436,Queens,Corona,40.74262,-73.86674000000001,Shared room,25,1,12,2019-07-07,6.0,8,351,Active,4.0,12.246415343915345
34413482,Brooklyn,Coney Island,40.57607,-73.9833,Shared room,25,5,1,2019-05-31,0.75,10,129,Active,65.0,19.12451058201058
34414240,Manhattan,Upper East Side,40.783229999999996,-73.95094,Entire home/apt,349,5,4,2019-06-22,2.67,1,93,Active,75.0,8.798789682539681
34414462,Queens,Astoria,40.77352,-73.92836,Entire home/apt,150,1,5,2019-06-16,2.38,1,24,Active,93.0,9.207089947089948
34415448,Manhattan,Financial District,40.70471,-74.0087,Entire home/apt,160,2,3,2019-06-23,2.0,1,8,Active,98.0,8.500251322751321
34415489,Manhattan,Upper West Side,40.79939,-73.96229,Entire home/apt,479,5,5,2019-06-18,2.68,1,159,Active,56.0,9.66378968253968
34415643,Brooklyn,Williamsburg,40.71143,-73.94189,Private room,69,1,9,2019-04-07,8.18,3,318,Active,13.0,8.838300264550265
34415817,Bronx,Hunts Point,40.81892,-73.8859,Private room,35,2,4,2019-04-07,4.0,2,27,Active,93.0,13.555879629629626
34416046,Brooklyn,Bedford-Stuyvesant,40.68623,-73.92231,Private room,60,1,9,2019-06-19,4.35,1,147,Active,60.0,10.829014550264551
34416169,Brooklyn,Bedford-Stuyvesant,40.6776,-73.91404,Private room,58,2,4,2019-06-16,2.35,5,168,Active,54.0,11.696329365079364
34416461,Brooklyn,Bedford-Stuyvesant,40.67853,-73.91261999999999,Private room,58,2,3,2019-08-07,1.48,5,167,Active,54.0,11.701276455026456
34416547,Queens,Long Island City,40.75509,-73.93703000000001,Entire home/apt,299,1,2,2019-05-07,1.62,10,341,Active,7.0,8.410641534391534
34416741,Queens,Long Island City,40.75334,-73.93630999999999,Entire home/apt,299,1,3,2019-10-06,2.05,10,357,Active,2.0,8.423617724867723
34416762,Brooklyn,Bedford-Stuyvesant,40.6792,-73.91411,Private room,58,2,4,2019-06-30,2.14,5,164,Active,55.0,11.595125661375663
34416958,Brooklyn,Bedford-Stuyvesant,40.67757,-73.91314,Private room,58,2,8,2019-04-07,6.67,5,171,Active,53.0,11.7373082010582
34417476,Queens,Long Island City,40.7546,-73.93506,Private room,99,1,9,2019-06-20,4.15,10,360,Active,1.0,8.49037037037037
34417565,Brooklyn,Brighton Beach,40.580020000000005,-73.96596,Private room,100,2,7,2019-06-23,3.44,1,31,Active,92.0,18.824900793650798
34417762,Queens,Long Island City,40.753859999999996,-73.93677,Private room,79,1,15,2019-03-07,7.26,10,348,Active,5.0,8.408776455026455
34417846,Manhattan,Kips Bay,40.7447,-73.97959,Entire home/apt,299,6,8,2019-05-07,4.36,1,158,Active,57.0,7.227605820105818
34418059,Manhattan,Hell's Kitchen,40.7633,-73.9878,Entire home/apt,200,2,2,2019-02-06,1.36,1,5,Active,99.0,7.683174603174603
34418565,Queens,Sunnyside,40.745459999999994,-73.93341,Entire home/apt,149,4,2,2019-12-06,1.11,2,298,Active,18.0,8.518743386243386
34418592,Brooklyn,Bushwick,40.68581,-73.90838000000001,Private room,58,2,6,2019-06-21,3.05,4,122,Active,67.0,11.474464285714285
34419094,Queens,Long Island City,40.75314,-73.93644,Private room,89,1,9,2019-06-23,4.5,10,357,Active,2.0,8.416395502645505
34419243,Queens,Long Island City,40.753170000000004,-73.93502,Private room,99,1,7,2019-01-06,3.44,10,352,Active,4.0,8.478313492063492
34419244,Queens,Long Island City,40.75502,-73.9349,Private room,79,1,8,2019-07-07,4.14,10,360,Active,1.0,8.501825396825398
34419247,Queens,Long Island City,40.75411,-73.93634,Private room,89,1,9,2019-06-16,6.28,10,358,Active,2.0,8.429715608465607
34419439,Queens,Ridgewood,40.70539,-73.90857,Entire home/apt,155,2,2,2019-10-06,1.0,3,59,Active,84.0,10.55028439153439
34419562,Brooklyn,Williamsburg,40.71741,-73.95691,Private room,99,3,4,2019-04-06,2.26,2,180,Active,51.0,8.129378306878309
34419723,Queens,Ridgewood,40.711040000000004,-73.90303,Private room,65,2,7,2019-06-16,4.04,1,104,Active,72.0,10.637394179894178
34419753,Queens,Long Island City,40.75358,-73.93703000000001,Private room,79,1,15,2019-03-07,7.14,10,350,Active,4.0,8.395092592592594
34419834,Manhattan,Hell's Kitchen,40.765570000000004,-73.98399,Entire home/apt,399,6,5,2019-06-16,2.59,1,105,Active,71.0,7.709623015873016
34420423,Manhattan,East Village,40.72592,-73.98701,Entire home/apt,600,2,1,2019-05-26,0.68,1,0,Active,100.0,7.414279100529099
34420441,Brooklyn,Williamsburg,40.718790000000006,-73.95993,Private room,90,1,11,2019-07-07,5.59,2,58,Active,84.0,8.001666666666667
34420574,Bronx,Parkchester,40.837920000000004,-73.85526,Entire home/apt,100,1,8,2019-06-23,4.71,1,51,Active,86.0,16.439074074074078
34420605,Brooklyn,Prospect-Lefferts Gardens,40.663709999999995,-73.94351,Entire home/apt,125,4,3,2019-05-27,1.64,1,145,Active,60.0,11.623458994708994
34420814,Brooklyn,Bedford-Stuyvesant,40.67903,-73.91037,Private room,60,1,2,2019-05-21,1.05,4,9,Active,98.0,11.771521164021163
34421507,Manhattan,Theater District,40.76127,-73.98579000000001,Private room,130,2,10,2019-06-25,5.0,1,24,Active,93.0,7.569093915343917
34422726,Bronx,City Island,40.8439,-73.78792,Private room,29,1,2,2019-06-16,1.43,1,18,Active,95.0,20.908948412698415
34424598,Manhattan,Inwood,40.861909999999995,-73.92726,Private room,125,2,1,2019-06-24,1.0,9,335,Active,8.0,15.64350529100529
34425422,Queens,Flushing,40.75502,-73.81582,Entire home/apt,119,2,4,2019-06-24,2.35,2,311,Active,15.0,15.771111111111114
34428476,Manhattan,Financial District,40.70485,-74.00752,Entire home/apt,360,3,3,2019-06-07,2.05,1,243,Active,33.0,8.461931216931218
34429111,Manhattan,Murray Hill,40.74532,-73.97534,Shared room,43,2,2,2019-01-06,1.43,3,358,Active,2.0,7.255138888888888
34429703,Manhattan,East Harlem,40.80068,-73.94072,Entire home/apt,280,2,6,2019-01-07,3.53,1,192,Active,47.0,10.112797619047619
34432701,Brooklyn,Bedford-Stuyvesant,40.68087,-73.92061,Private room,60,3,3,2019-06-30,2.31,2,322,Active,12.0,11.216746031746032
34433240,Bronx,Wakefield,40.89338,-73.84785,Entire home/apt,309,2,10,2019-06-30,5.56,1,173,Active,53.0,21.278862433862432
34435500,Manhattan,Chelsea,40.74493,-74.00195,Entire home/apt,215,3,2,2019-08-06,0.97,1,45,Active,88.0,7.588267195767196
34438157,Brooklyn,Crown Heights,40.66975,-73.92878,Private room,49,1,2,2019-06-24,2.0,1,325,Active,11.0,11.633743386243387
34438417,Manhattan,Harlem,40.8212,-73.95479,Entire home/apt,115,6,3,2019-06-20,3.0,1,279,Active,24.0,11.464126984126985
34439212,Manhattan,West Village,40.73563,-73.99846,Entire home/apt,500,4,1,2019-05-27,0.7,1,0,Active,100.0,7.438287037037037
34440093,Manhattan,Harlem,40.8299,-73.94360999999999,Private room,69,7,2,2019-06-26,1.71,1,30,Active,92.0,12.354523809523812
34441627,Brooklyn,Flatbush,40.64568,-73.96256,Private room,70,3,1,2019-05-14,0.53,1,105,Active,71.0,12.723227513227513
34442975,Brooklyn,Cypress Hills,40.68603,-73.8782,Private room,40,1,1,2019-10-06,1.0,2,340,Active,7.0,13.02681216931217
34443205,Staten Island,Rosebank,40.614709999999995,-74.06679,Entire home/apt,135,2,1,2019-02-07,1.0,1,0,Active,100.0,16.756984126984126
34443679,Queens,Jamaica,40.69242,-73.79673000000001,Entire home/apt,90,2,14,2019-06-07,7.92,1,354,Active,3.0,17.9786044973545
34444336,Bronx,Port Morris,40.80816,-73.93176,Shared room,28,1,4,2019-06-14,2.07,7,64,Active,82.0,10.8821626984127
34444744,Bronx,Wakefield,40.88649,-73.85889,Private room,37,1,12,2019-06-24,6.21,3,315,Active,14.0,20.175
34444939,Brooklyn,Bedford-Stuyvesant,40.67825,-73.92335,Entire home/apt,150,2,7,2019-04-07,4.12,1,4,Active,99.0,11.268154761904762
34446024,Manhattan,Hell's Kitchen,40.77024,-73.99213,Entire home/apt,170,2,1,2019-06-30,1.0,1,0,Active,100.0,8.091488095238095
34446327,Manhattan,Midtown,40.76208,-73.97171999999999,Entire home/apt,750,2,4,2019-03-07,2.22,1,263,Active,28.0,7.534689153439152
34446644,Manhattan,Upper West Side,40.797270000000005,-73.96865,Private room,85,3,1,2019-06-29,1.0,1,67,Active,82.0,9.489437830687832
34446664,Queens,Laurelton,40.6688,-73.74384,Entire home/apt,254,3,2,2019-03-06,1.46,1,24,Active,93.0,22.6643253968254
34446800,Brooklyn,Bushwick,40.70371,-73.92877,Private room,50,14,6,2019-06-19,5.0,1,0,Active,100.0,9.675079365079368
34446898,Bronx,Port Morris,40.80856,-73.93055,Shared room,28,1,4,2019-06-22,2.03,7,71,Active,81.0,10.949556878306877
34446902,Manhattan,Chelsea,40.74443,-73.99166,Private room,140,1,7,2019-06-28,3.75,3,87,Active,76.0,7.316679894179893
34447284,Manhattan,Hell's Kitchen,40.76486,-73.99316,Entire home/apt,367,2,1,2019-06-21,1.0,1,229,Active,37.0,7.873075396825397
34447529,Manhattan,Upper West Side,40.78958,-73.9794,Entire home/apt,165,1,2,2019-06-30,1.33,1,346,Active,5.0,8.999966931216932
34448753,Manhattan,Harlem,40.81454,-73.94424000000001,Private room,55,2,8,2019-02-07,4.44,2,330,Active,10.0,11.035568783068783
34449001,Brooklyn,Bushwick,40.69619,-73.92973,Private room,45,5,3,2019-06-23,2.73,1,0,Active,100.0,9.986263227513227
34449070,Queens,Jackson Heights,40.747009999999996,-73.89395,Entire home/apt,96,1,8,2019-06-24,4.44,1,157,Active,57.0,10.578544973544973
34449441,Brooklyn,Bedford-Stuyvesant,40.67972,-73.9567,Private room,70,3,6,2019-01-07,2.9,4,20,Active,95.0,10.127017195767195
34450013,Brooklyn,Bushwick,40.69155,-73.92518000000001,Private room,60,1,6,2019-06-29,3.91,2,167,Active,54.0,10.413690476190476
34451049,Manhattan,East Village,40.727909999999994,-73.98485,Entire home/apt,150,2,8,2019-06-24,4.36,1,67,Active,82.0,7.3687367724867725
34451494,Manhattan,Hell's Kitchen,40.763259999999995,-73.98612,Entire home/apt,345,3,2,2019-09-06,1.67,1,212,Active,42.0,7.649794973544973
34453822,Manhattan,Theater District,40.75745,-73.98595999999999,Private room,100,1,7,2019-06-17,4.04,7,296,Active,19.0,7.448525132275133
34453828,Manhattan,Theater District,40.75679,-73.98725999999999,Private room,100,1,2,2019-06-15,2.0,7,300,Active,18.0,7.4519113756613775
34453829,Manhattan,Theater District,40.7559,-73.98562,Private room,100,1,2,2019-03-06,1.36,7,298,Active,18.0,7.402804232804232
34461661,Brooklyn,Bushwick,40.69628,-73.92627,Private room,65,1,8,2019-12-06,3.87,1,3,Active,99.0,10.124252645502645
34464380,Brooklyn,Williamsburg,40.71083,-73.96736,Entire home/apt,259,1,9,2019-06-22,6.0,1,202,Active,45.0,8.132539682539683
34464505,Manhattan,Hell's Kitchen,40.75865,-73.99,Private room,100,1,6,2019-06-23,3.4,4,116,Active,68.0,7.562354497354496
34465119,Brooklyn,Williamsburg,40.70171,-73.94547,Entire home/apt,78,4,2,2019-02-07,2.0,1,14,Active,96.0,9.13292328042328
34465167,Manhattan,Harlem,40.81257,-73.94444,Entire home/apt,178,2,2,2019-06-15,1.36,1,52,Active,86.0,10.874649470899472
34465289,Brooklyn,Cypress Hills,40.6819,-73.89097,Entire home/apt,135,2,3,2019-06-29,3.0,1,43,Active,88.0,12.550502645502648
34466803,Brooklyn,Bedford-Stuyvesant,40.69295,-73.94386999999999,Private room,45,1,3,2019-02-07,1.58,2,0,Active,100.0,9.642089947089945
34467399,Brooklyn,Sunset Park,40.64836,-74.00076,Private room,70,1,2,2019-02-07,1.3,2,361,Active,1.0,12.432374338624339
34468427,Manhattan,Hell's Kitchen,40.76313,-73.99081,Entire home/apt,265,6,4,2019-01-07,2.26,1,45,Active,88.0,7.742810846560847
34468721,Brooklyn,Canarsie,40.630309999999994,-73.89618,Entire home/apt,140,1,5,2019-06-23,4.41,5,365,Active,0.0,15.870132275132274
34470040,Brooklyn,Sunset Park,40.6475,-74.01428,Entire home/apt,130,10,1,2019-05-25,0.65,1,90,Active,75.0,12.692083333333333
34470862,Brooklyn,Williamsburg,40.71645,-73.95194000000001,Entire home/apt,175,4,2,2019-06-24,2.0,1,71,Active,81.0,8.310701058201058
